order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,Extraction_Date,source
904,1020,4,2017-05-23,2017-05-26,2017-05-24,1,2,1714563448.0212574,SQL-Server
905,609,4,2017-05-23,2017-05-26,2017-05-24,2,6,1714563448.0212574,SQL-Server
906,877,4,2017-05-23,2017-05-26,2017-05-26,2,7,1714563448.0212574,SQL-Server
907,120,4,2017-05-24,2017-05-26,2017-05-27,1,2,1714563448.0212574,SQL-Server
908,402,4,2017-05-25,2017-05-28,2017-05-27,2,7,1714563448.0212574,SQL-Server
909,188,4,2017-05-26,2017-05-27,2017-05-28,1,2,1714563448.0212574,SQL-Server
910,342,4,2017-05-26,2017-05-28,2017-05-28,2,7,1714563448.0212574,SQL-Server
911,887,4,2017-05-26,2017-05-29,2017-05-29,2,6,1714563448.0212574,SQL-Server
912,519,4,2017-05-27,2017-05-29,2017-05-29,1,2,1714563448.0212574,SQL-Server
913,699,4,2017-05-27,2017-05-29,2017-05-29,2,6,1714563448.0212574,SQL-Server
914,1068,4,2017-05-28,2017-05-31,2017-05-31,1,2,1714563448.0212574,SQL-Server
915,215,4,2017-05-28,2017-05-30,2017-05-30,2,6,1714563448.0212574,SQL-Server
916,718,4,2017-05-28,2017-05-29,2017-05-29,2,6,1714563448.0212574,SQL-Server
917,881,4,2017-05-29,2017-05-31,2017-06-01,1,2,1714563448.0212574,SQL-Server
918,242,4,2017-05-30,2017-05-31,2017-05-31,1,3,1714563448.0212574,SQL-Server
919,781,4,2017-05-30,2017-05-31,2017-05-31,2,7,1714563448.0212574,SQL-Server
920,966,4,2017-05-30,2017-06-01,2017-06-02,2,7,1714563448.0212574,SQL-Server
921,628,4,2017-05-31,2017-06-02,2017-06-02,2,6,1714563448.0212574,SQL-Server
922,656,4,2017-05-31,2017-06-01,2017-06-03,2,6,1714563448.0212574,SQL-Server
923,769,4,2017-05-31,2017-06-03,2017-06-02,2,7,1714563448.0212574,SQL-Server
925,1316,4,2017-06-02,2017-06-05,2017-06-03,2,7,1714563448.0212574,SQL-Server
926,233,4,2017-06-03,2017-06-05,2017-06-06,1,2,1714563448.0212574,SQL-Server
927,1438,4,2017-06-03,2017-06-05,2017-06-06,1,2,1714563448.0212574,SQL-Server
928,957,4,2017-06-05,2017-06-06,2017-06-06,1,3,1714563448.0212574,SQL-Server
929,472,4,2017-06-05,2017-06-06,2017-06-08,2,6,1714563448.0212574,SQL-Server
930,1224,4,2017-06-05,2017-06-06,2017-06-06,3,9,1714563448.0212574,SQL-Server
931,631,4,2017-06-07,2017-06-08,2017-06-08,2,6,1714563448.0212574,SQL-Server
932,804,4,2017-06-07,2017-06-08,2017-06-09,2,6,1714563448.0212574,SQL-Server
933,909,4,2017-06-07,2017-06-10,2017-06-08,2,6,1714563448.0212574,SQL-Server
934,93,4,2017-06-09,2017-06-10,2017-06-12,2,7,1714563448.0212574,SQL-Server
936,265,4,2017-06-10,2017-06-13,2017-06-12,2,6,1714563448.0212574,SQL-Server
937,73,4,2017-06-11,2017-06-14,2017-06-13,2,7,1714563448.0212574,SQL-Server
938,129,4,2017-06-11,2017-06-12,2017-06-12,2,6,1714563448.0212574,SQL-Server
939,1407,4,2017-06-11,2017-06-12,2017-06-14,2,6,1714563448.0212574,SQL-Server
940,585,4,2017-06-12,2017-06-14,2017-06-13,1,2,1714563448.0212574,SQL-Server
941,736,4,2017-06-12,2017-06-14,2017-06-14,1,2,1714563448.0212574,SQL-Server
942,537,4,2017-06-13,2017-06-16,2017-06-15,2,6,1714563448.0212574,SQL-Server
943,1025,4,2017-06-13,2017-06-15,2017-06-15,2,6,1714563448.0212574,SQL-Server
944,138,4,2017-06-14,2017-06-15,2017-06-17,1,3,1714563448.0212574,SQL-Server
945,167,4,2017-06-14,2017-06-15,2017-06-16,2,7,1714563448.0212574,SQL-Server
946,525,4,2017-06-14,2017-06-16,2017-06-15,2,6,1714563448.0212574,SQL-Server
947,278,4,2017-06-15,2017-06-18,2017-06-17,1,3,1714563448.0212574,SQL-Server
948,618,4,2017-06-15,2017-06-17,2017-06-17,2,6,1714563448.0212574,SQL-Server
949,867,4,2017-06-16,2017-06-18,2017-06-17,1,3,1714563448.0212574,SQL-Server
950,142,4,2017-06-16,2017-06-19,2017-06-18,2,6,1714563448.0212574,SQL-Server
951,339,4,2017-06-16,2017-06-19,2017-06-19,2,7,1714563448.0212574,SQL-Server
952,355,4,2017-06-16,2017-06-18,2017-06-18,2,7,1714563448.0212574,SQL-Server
953,658,4,2017-06-16,2017-06-18,2017-06-17,2,7,1714563448.0212574,SQL-Server
954,611,4,2017-06-17,2017-06-20,2017-06-20,2,6,1714563448.0212574,SQL-Server
955,880,4,2017-06-17,2017-06-19,2017-06-18,2,6,1714563448.0212574,SQL-Server
956,1184,4,2017-06-17,2017-06-19,2017-06-20,2,6,1714563448.0212574,SQL-Server
957,722,4,2017-06-17,2017-06-20,2017-06-20,3,9,1714563448.0212574,SQL-Server
958,1276,4,2017-06-18,2017-06-20,2017-06-19,1,2,1714563448.0212574,SQL-Server
959,650,4,2017-06-18,2017-06-21,2017-06-21,2,7,1714563448.0212574,SQL-Server
960,1390,4,2017-06-18,2017-06-19,2017-06-19,2,7,1714563448.0212574,SQL-Server
961,82,4,2017-06-19,2017-06-21,2017-06-22,1,2,1714563448.0212574,SQL-Server
962,570,4,2017-06-19,2017-06-22,2017-06-20,2,7,1714563448.0212574,SQL-Server
963,1432,4,2017-06-19,2017-06-21,2017-06-21,2,6,1714563448.0212574,SQL-Server
964,404,4,2017-06-20,2017-06-22,2017-06-22,2,7,1714563448.0212574,SQL-Server
965,457,4,2017-06-20,2017-06-22,2017-06-23,2,6,1714563448.0212574,SQL-Server
966,389,4,2017-06-20,2017-06-22,2017-06-22,3,8,1714563448.0212574,SQL-Server
967,1323,4,2017-06-21,2017-06-24,2017-06-24,2,6,1714563448.0212574,SQL-Server
968,1403,4,2017-06-21,2017-06-23,2017-06-23,2,6,1714563448.0212574,SQL-Server
969,248,4,2017-06-21,2017-06-24,2017-06-22,3,9,1714563448.0212574,SQL-Server
970,836,4,2017-06-22,2017-06-25,2017-06-23,2,7,1714563448.0212574,SQL-Server
971,1426,4,2017-06-22,2017-06-23,2017-06-24,3,8,1714563448.0212574,SQL-Server
972,270,4,2017-06-23,2017-06-24,2017-06-25,2,7,1714563448.0212574,SQL-Server
973,238,4,2017-06-24,2017-06-27,2017-06-27,2,6,1714563448.0212574,SQL-Server
974,511,4,2017-06-24,2017-06-27,2017-06-27,3,8,1714563448.0212574,SQL-Server
975,1092,4,2017-06-25,2017-06-27,2017-06-28,2,6,1714563448.0212574,SQL-Server
976,1266,4,2017-06-25,2017-06-28,2017-06-27,3,9,1714563448.0212574,SQL-Server
977,400,4,2017-06-26,2017-06-28,2017-06-27,2,7,1714563448.0212574,SQL-Server
978,1123,4,2017-06-26,2017-06-28,2017-06-27,2,6,1714563448.0212574,SQL-Server
979,1190,4,2017-06-26,2017-06-29,2017-06-27,2,6,1714563448.0212574,SQL-Server
980,328,4,2017-06-26,2017-06-28,2017-06-27,3,9,1714563448.0212574,SQL-Server
981,687,4,2017-06-26,2017-06-29,2017-06-28,3,8,1714563448.0212574,SQL-Server
982,1423,4,2017-06-26,2017-06-29,2017-06-28,3,9,1714563448.0212574,SQL-Server
983,1158,4,2017-06-27,2017-06-28,2017-06-29,2,6,1714563448.0212574,SQL-Server
984,1287,4,2017-06-27,2017-06-28,2017-06-29,2,7,1714563448.0212574,SQL-Server
985,461,4,2017-06-30,2017-07-02,2017-07-01,2,6,1714563448.0212574,SQL-Server
986,556,4,2017-06-30,2017-07-03,2017-07-01,2,7,1714563448.0212574,SQL-Server
987,172,4,2017-07-02,2017-07-04,2017-07-04,1,2,1714563448.0212574,SQL-Server
988,436,4,2017-07-02,2017-07-04,2017-07-05,2,6,1714563448.0212574,SQL-Server
989,1145,4,2017-07-02,2017-07-04,2017-07-03,2,6,1714563448.0212574,SQL-Server
990,706,4,2017-07-04,2017-07-07,2017-07-07,2,7,1714563448.0212574,SQL-Server
991,751,4,2017-07-06,2017-07-07,2017-07-09,1,2,1714563448.0212574,SQL-Server
992,723,4,2017-07-07,2017-07-10,2017-07-09,2,7,1714563448.0212574,SQL-Server
993,1415,4,2017-07-09,2017-07-11,2017-07-11,1,3,1714563448.0212574,SQL-Server
994,419,4,2017-07-09,2017-07-11,2017-07-11,2,7,1714563448.0212574,SQL-Server
995,621,4,2017-07-11,2017-07-13,2017-07-14,1,2,1714563448.0212574,SQL-Server
996,915,4,2017-07-11,2017-07-12,2017-07-12,1,2,1714563448.0212574,SQL-Server
997,485,4,2017-07-11,2017-07-13,2017-07-14,2,7,1714563448.0212574,SQL-Server
998,219,4,2017-07-12,2017-07-13,2017-07-14,2,7,1714563448.0212574,SQL-Server
999,590,4,2017-07-12,2017-07-13,2017-07-14,2,6,1714563448.0212574,SQL-Server
1000,645,4,2017-07-12,2017-07-14,2017-07-15,2,7,1714563448.0212574,SQL-Server
1001,354,4,2017-07-13,2017-07-16,2017-07-15,2,6,1714563448.0212574,SQL-Server
1002,1418,4,2017-07-14,2017-07-16,2017-07-16,1,3,1714563448.0212574,SQL-Server
1003,503,4,2017-07-14,2017-07-16,2017-07-16,2,7,1714563448.0212574,SQL-Server
1004,1389,4,2017-07-14,2017-07-17,2017-07-16,2,6,1714563448.0212574,SQL-Server
1005,266,4,2017-07-15,2017-07-17,2017-07-16,2,7,1714563448.0212574,SQL-Server
1006,1070,4,2017-07-15,2017-07-18,2017-07-17,2,7,1714563448.0212574,SQL-Server
1007,1115,4,2017-07-16,2017-07-17,2017-07-17,2,6,1714563448.0212574,SQL-Server
1008,1345,4,2017-07-16,2017-07-18,2017-07-18,2,6,1714563448.0212574,SQL-Server
1009,1064,4,2017-07-16,2017-07-19,2017-07-19,3,8,1714563448.0212574,SQL-Server
1011,495,4,2017-07-18,2017-07-21,2017-07-21,1,3,1714563448.0212574,SQL-Server
1012,620,4,2017-07-18,2017-07-20,2017-07-20,2,7,1714563448.0212574,SQL-Server
1013,174,4,2017-07-19,2017-07-22,2017-07-21,2,6,1714563448.0212574,SQL-Server
1014,748,4,2017-07-19,2017-07-21,2017-07-21,2,6,1714563448.0212574,SQL-Server
1015,799,4,2017-07-19,2017-07-22,2017-07-21,2,7,1714563448.0212574,SQL-Server
1016,1417,4,2017-07-19,2017-07-20,2017-07-21,3,9,1714563448.0212574,SQL-Server
1017,168,4,2017-07-20,2017-07-21,2017-07-23,2,6,1714563448.0212574,SQL-Server
1018,290,4,2017-07-22,2017-07-23,2017-07-23,2,6,1714563448.0212574,SQL-Server
1019,408,4,2017-07-22,2017-07-23,2017-07-24,2,7,1714563448.0212574,SQL-Server
1021,125,4,2017-07-23,2017-07-24,2017-07-26,2,6,1714563448.0212574,SQL-Server
1022,353,4,2017-07-23,2017-07-26,2017-07-24,2,7,1714563448.0212574,SQL-Server
1023,356,4,2017-07-23,2017-07-26,2017-07-25,2,6,1714563448.0212574,SQL-Server
1024,837,4,2017-07-23,2017-07-25,2017-07-26,2,7,1714563448.0212574,SQL-Server
1025,1304,4,2017-07-23,2017-07-26,2017-07-26,2,6,1714563448.0212574,SQL-Server
1026,1370,4,2017-07-26,2017-07-28,2017-07-29,1,2,1714563448.0212574,SQL-Server
1027,588,4,2017-07-26,2017-07-28,2017-07-28,2,6,1714563448.0212574,SQL-Server
1028,1273,4,2017-07-27,2017-07-28,2017-07-30,2,7,1714563448.0212574,SQL-Server
1029,407,4,2017-07-29,2017-07-30,2017-08-01,1,3,1714563448.0212574,SQL-Server
1030,161,4,2017-07-29,2017-07-30,2017-07-31,2,6,1714563448.0212574,SQL-Server
1031,1308,4,2017-07-30,2017-08-01,2017-08-02,1,2,1714563448.0212574,SQL-Server
1032,429,4,2017-07-30,2017-08-02,2017-08-01,2,6,1714563448.0212574,SQL-Server
1033,582,4,2017-07-30,2017-07-31,2017-08-02,2,7,1714563448.0212574,SQL-Server
1034,895,4,2017-07-30,2017-07-31,2017-07-31,2,7,1714563448.0212574,SQL-Server
1035,1283,4,2017-07-30,2017-08-02,2017-08-02,2,6,1714563448.0212574,SQL-Server
1036,1442,4,2017-07-30,2017-08-01,2017-07-31,2,6,1714563448.0212574,SQL-Server
1037,1229,4,2017-07-31,2017-08-02,2017-08-03,2,6,1714563448.0212574,SQL-Server
1038,1281,4,2017-07-31,2017-08-01,2017-08-03,2,7,1714563448.0212574,SQL-Server
1039,1077,4,2017-08-02,2017-08-04,2017-08-03,2,7,1714563448.0212574,SQL-Server
1040,1225,4,2017-08-04,2017-08-07,2017-08-05,1,2,1714563448.0212574,SQL-Server
1041,70,4,2017-08-04,2017-08-06,2017-08-05,2,7,1714563448.0212574,SQL-Server
1042,539,4,2017-08-06,2017-08-07,2017-08-07,2,7,1714563448.0212574,SQL-Server
1043,1235,4,2017-08-06,2017-08-09,2017-08-08,2,6,1714563448.0212574,SQL-Server
1044,1270,4,2017-08-07,2017-08-10,2017-08-08,2,7,1714563448.0212574,SQL-Server
1045,185,4,2017-08-07,2017-08-09,2017-08-10,3,9,1714563448.0212574,SQL-Server
1046,1134,4,2017-08-07,2017-08-09,2017-08-08,3,8,1714563448.0212574,SQL-Server
1048,777,4,2017-08-08,2017-08-10,2017-08-09,2,7,1714563448.0212574,SQL-Server
1049,194,4,2017-08-09,2017-08-11,2017-08-10,1,2,1714563448.0212574,SQL-Server
1050,239,4,2017-08-09,2017-08-12,2017-08-12,1,3,1714563448.0212574,SQL-Server
1051,209,4,2017-08-10,2017-08-11,2017-08-11,2,7,1714563448.0212574,SQL-Server
1052,460,4,2017-08-10,2017-08-12,2017-08-13,2,6,1714563448.0212574,SQL-Server
1053,1439,4,2017-08-10,2017-08-11,2017-08-12,2,6,1714563448.0212574,SQL-Server
1054,189,4,2017-08-11,2017-08-12,2017-08-12,2,7,1714563448.0212574,SQL-Server
1055,140,4,2017-08-12,2017-08-15,2017-08-15,2,6,1714563448.0212574,SQL-Server
1056,325,4,2017-08-12,2017-08-15,2017-08-13,2,7,1714563448.0212574,SQL-Server
1057,456,4,2017-08-12,2017-08-15,2017-08-13,2,7,1714563448.0212574,SQL-Server
1058,782,4,2017-08-13,2017-08-16,2017-08-14,2,6,1714563448.0212574,SQL-Server
1059,6,4,2017-08-14,2017-08-17,2017-08-17,2,7,1714563448.0212574,SQL-Server
1060,182,4,2017-08-15,2017-08-18,2017-08-17,2,6,1714563448.0212574,SQL-Server
1061,655,4,2017-08-15,2017-08-18,2017-08-18,2,7,1714563448.0212574,SQL-Server
1062,1210,4,2017-08-15,2017-08-17,2017-08-18,2,6,1714563448.0212574,SQL-Server
1063,198,4,2017-08-16,2017-08-19,2017-08-19,3,8,1714563448.0212574,SQL-Server
1064,898,4,2017-08-16,2017-08-18,2017-08-19,3,9,1714563448.0212574,SQL-Server
1065,25,4,2017-08-17,2017-08-19,2017-08-19,2,7,1714563448.0212574,SQL-Server
1066,106,4,2017-08-17,2017-08-20,2017-08-19,2,7,1714563448.0212574,SQL-Server
1067,225,4,2017-08-17,2017-08-19,2017-08-19,2,7,1714563448.0212574,SQL-Server
1068,453,4,2017-08-17,2017-08-20,2017-08-19,2,7,1714563448.0212574,SQL-Server
1069,493,4,2017-08-17,2017-08-19,2017-08-18,2,6,1714563448.0212574,SQL-Server
1070,596,4,2017-08-17,2017-08-20,2017-08-18,2,7,1714563448.0212574,SQL-Server
1071,602,4,2017-08-17,2017-08-20,2017-08-18,3,8,1714563448.0212574,SQL-Server
1073,911,4,2017-08-18,2017-08-19,2017-08-21,2,7,1714563448.0212574,SQL-Server
1075,1003,4,2017-08-19,2017-08-21,2017-08-22,1,3,1714563448.0212574,SQL-Server
1076,42,4,2017-08-19,2017-08-22,2017-08-22,2,6,1714563448.0212574,SQL-Server
1077,412,4,2017-08-19,2017-08-20,2017-08-21,2,6,1714563448.0212574,SQL-Server
1078,793,4,2017-08-19,2017-08-21,2017-08-20,2,6,1714563448.0212574,SQL-Server
1079,812,4,2017-08-19,2017-08-20,2017-08-20,2,7,1714563448.0212574,SQL-Server
1080,1086,4,2017-08-19,2017-08-20,2017-08-20,2,7,1714563448.0212574,SQL-Server
1081,1106,4,2017-08-19,2017-08-22,2017-08-22,2,6,1714563448.0212574,SQL-Server
1082,1327,4,2017-08-20,2017-08-22,2017-08-21,2,6,1714563448.0212574,SQL-Server
1083,1372,4,2017-08-20,2017-08-23,2017-08-23,2,6,1714563448.0212574,SQL-Server
1084,2,4,2017-08-21,2017-08-24,2017-08-23,1,2,1714563448.0212574,SQL-Server
1085,305,4,2017-08-21,2017-08-23,2017-08-23,1,3,1714563448.0212574,SQL-Server
1086,220,4,2017-08-21,2017-08-23,2017-08-24,2,7,1714563448.0212574,SQL-Server
1087,675,4,2017-08-22,2017-08-23,2017-08-25,3,8,1714563448.0212574,SQL-Server
1088,1160,4,2017-08-22,2017-08-23,2017-08-23,3,8,1714563448.0212574,SQL-Server
1090,1427,4,2017-08-24,2017-08-26,2017-08-26,1,2,1714563448.0212574,SQL-Server
1091,1260,4,2017-08-24,2017-08-25,2017-08-25,2,7,1714563448.0212574,SQL-Server
1092,40,4,2017-08-25,2017-08-28,2017-08-27,1,2,1714563448.0212574,SQL-Server
1093,326,4,2017-08-25,2017-08-28,2017-08-26,1,3,1714563448.0212574,SQL-Server
1094,828,4,2017-08-25,2017-08-27,2017-08-28,2,6,1714563448.0212574,SQL-Server
1095,1382,4,2017-08-26,2017-08-28,2017-08-27,3,9,1714563448.0212574,SQL-Server
1096,589,4,2017-08-27,2017-08-29,2017-08-29,1,2,1714563448.0212574,SQL-Server
1097,1311,4,2017-08-27,2017-08-30,2017-08-28,2,6,1714563448.0212574,SQL-Server
1098,752,4,2017-08-28,2017-08-30,2017-08-30,1,2,1714563448.0212574,SQL-Server
1099,1128,4,2017-08-28,2017-08-29,2017-08-30,2,6,1714563448.0212574,SQL-Server
1100,1392,4,2017-08-28,2017-08-29,2017-08-29,2,7,1714563448.0212574,SQL-Server
1101,379,4,2017-08-29,2017-08-30,2017-08-30,2,7,1714563448.0212574,SQL-Server
1102,1317,4,2017-08-29,2017-08-31,2017-08-31,2,6,1714563448.0212574,SQL-Server
1103,1394,4,2017-08-31,2017-09-02,2017-09-02,2,7,1714563448.0212574,SQL-Server
1104,268,4,2017-09-01,2017-09-04,2017-09-03,2,6,1714563448.0212574,SQL-Server
1105,747,4,2017-09-01,2017-09-04,2017-09-03,3,8,1714563448.0212574,SQL-Server
1106,1009,4,2017-09-02,2017-09-04,2017-09-04,2,6,1714563448.0212574,SQL-Server
1107,1424,4,2017-09-02,2017-09-05,2017-09-05,2,7,1714563448.0212574,SQL-Server
1108,735,4,2017-09-03,2017-09-05,2017-09-04,1,3,1714563448.0212574,SQL-Server
1109,23,4,2017-09-03,2017-09-04,2017-09-04,2,6,1714563448.0212574,SQL-Server
1110,912,4,2017-09-04,2017-09-07,2017-09-07,2,6,1714563448.0212574,SQL-Server
1111,930,4,2017-09-04,2017-09-06,2017-09-05,2,6,1714563448.0212574,SQL-Server
1112,798,4,2017-09-05,2017-09-08,2017-09-07,2,7,1714563448.0212574,SQL-Server
1113,388,4,2017-09-06,2017-09-08,2017-09-07,2,7,1714563448.0212574,SQL-Server
1114,1036,4,2017-09-06,2017-09-08,2017-09-08,2,6,1714563448.0212574,SQL-Server
1115,1100,4,2017-09-07,2017-09-09,2017-09-09,2,6,1714563448.0212574,SQL-Server
1116,52,4,2017-09-08,2017-09-10,2017-09-10,2,7,1714563448.0212574,SQL-Server
1117,334,4,2017-09-08,2017-09-10,2017-09-10,2,6,1714563448.0212574,SQL-Server
1118,1023,4,2017-09-08,2017-09-11,2017-09-11,2,6,1714563448.0212574,SQL-Server
1119,749,4,2017-09-10,2017-09-12,2017-09-13,1,2,1714563448.0212574,SQL-Server
1120,1269,4,2017-09-10,2017-09-12,2017-09-13,2,7,1714563448.0212574,SQL-Server
1121,143,4,2017-09-11,2017-09-13,2017-09-12,2,7,1714563448.0212574,SQL-Server
1122,1132,4,2017-09-12,2017-09-14,2017-09-14,2,6,1714563448.0212574,SQL-Server
1123,598,4,2017-09-13,2017-09-14,2017-09-14,2,7,1714563448.0212574,SQL-Server
1124,275,4,2017-09-13,2017-09-14,2017-09-16,3,9,1714563448.0212574,SQL-Server
1125,945,4,2017-09-14,2017-09-15,2017-09-15,2,7,1714563448.0212574,SQL-Server
1126,1213,4,2017-09-14,2017-09-16,2017-09-15,3,8,1714563448.0212574,SQL-Server
1127,494,4,2017-09-15,2017-09-16,2017-09-16,2,7,1714563448.0212574,SQL-Server
1128,936,4,2017-09-15,2017-09-17,2017-09-16,2,6,1714563448.0212574,SQL-Server
1129,663,4,2017-09-17,2017-09-18,2017-09-20,2,6,1714563448.0212574,SQL-Server
1130,69,4,2017-09-18,2017-09-20,2017-09-20,1,3,1714563448.0212574,SQL-Server
1131,1178,4,2017-09-18,2017-09-20,2017-09-19,1,3,1714563448.0212574,SQL-Server
1132,351,4,2017-09-19,2017-09-20,2017-09-20,2,6,1714563448.0212574,SQL-Server
1133,517,4,2017-09-19,2017-09-21,2017-09-21,2,7,1714563448.0212574,SQL-Server
1134,978,4,2017-09-19,2017-09-22,2017-09-20,2,6,1714563448.0212574,SQL-Server
1135,1347,4,2017-09-19,2017-09-21,2017-09-20,2,6,1714563448.0212574,SQL-Server
1136,1050,4,2017-09-20,2017-09-21,2017-09-21,2,6,1714563448.0212574,SQL-Server
1137,810,4,2017-09-20,2017-09-23,2017-09-23,3,8,1714563448.0212574,SQL-Server
1138,254,4,2017-09-21,2017-09-23,2017-09-22,1,2,1714563448.0212574,SQL-Server
1139,1006,4,2017-09-21,2017-09-22,2017-09-23,1,2,1714563448.0212574,SQL-Server
1140,1063,4,2017-09-21,2017-09-22,2017-09-22,3,8,1714563448.0212574,SQL-Server
1141,1076,4,2017-09-22,2017-09-23,2017-09-24,1,2,1714563448.0212574,SQL-Server
1142,554,4,2017-09-23,2017-09-26,2017-09-26,1,3,1714563448.0212574,SQL-Server
1143,1087,4,2017-09-24,2017-09-26,2017-09-27,1,2,1714563448.0212574,SQL-Server
1144,1414,4,2017-09-24,2017-09-27,2017-09-27,2,7,1714563448.0212574,SQL-Server
1145,617,4,2017-09-25,2017-09-27,2017-09-26,2,6,1714563448.0212574,SQL-Server
1146,757,4,2017-09-25,2017-09-26,2017-09-28,2,7,1714563448.0212574,SQL-Server
1147,1344,4,2017-09-25,2017-09-26,2017-09-27,2,6,1714563448.0212574,SQL-Server
1148,1379,4,2017-09-25,2017-09-26,2017-09-27,2,7,1714563448.0212574,SQL-Server
1149,787,4,2017-09-27,2017-09-30,2017-09-30,2,7,1714563448.0212574,SQL-Server
1150,1183,4,2017-09-28,2017-10-01,2017-09-30,2,7,1714563448.0212574,SQL-Server
1151,708,4,2017-09-29,2017-09-30,2017-09-30,1,3,1714563448.0212574,SQL-Server
1152,1244,4,2017-09-29,2017-10-02,2017-10-01,2,6,1714563448.0212574,SQL-Server
1153,720,4,2017-09-30,2017-10-03,2017-10-03,2,7,1714563448.0212574,SQL-Server
1154,789,4,2017-09-30,2017-10-03,2017-10-03,2,7,1714563448.0212574,SQL-Server
1155,865,4,2017-09-30,2017-10-01,2017-10-01,2,7,1714563448.0212574,SQL-Server
1156,869,4,2017-09-30,2017-10-03,2017-10-03,2,7,1714563448.0212574,SQL-Server
1157,24,4,2017-10-01,2017-10-03,2017-10-04,1,3,1714563448.0212574,SQL-Server
1158,889,4,2017-10-01,2017-10-03,2017-10-02,1,2,1714563448.0212574,SQL-Server
1159,1221,4,2017-10-01,2017-10-02,2017-10-03,1,3,1714563448.0212574,SQL-Server
1160,1262,4,2017-10-01,2017-10-02,2017-10-04,1,2,1714563448.0212574,SQL-Server
1161,41,4,2017-10-01,2017-10-04,2017-10-02,2,7,1714563448.0212574,SQL-Server
1162,888,4,2017-10-01,2017-10-03,2017-10-03,2,6,1714563448.0212574,SQL-Server
1163,934,4,2017-10-01,2017-10-02,2017-10-02,2,6,1714563448.0212574,SQL-Server
1164,1067,4,2017-10-01,2017-10-02,2017-10-03,2,6,1714563448.0212574,SQL-Server
1165,652,4,2017-10-02,2017-10-03,2017-10-05,2,7,1714563448.0212574,SQL-Server
1166,286,4,2017-10-03,2017-10-04,2017-10-04,2,7,1714563448.0212574,SQL-Server
1167,900,4,2017-10-04,2017-10-07,2017-10-06,1,2,1714563448.0212574,SQL-Server
1168,1031,4,2017-10-04,2017-10-05,2017-10-06,2,6,1714563448.0212574,SQL-Server
1169,1421,4,2017-10-04,2017-10-06,2017-10-07,2,7,1714563448.0212574,SQL-Server
1170,534,4,2017-10-05,2017-10-07,2017-10-06,2,6,1714563448.0212574,SQL-Server
1171,826,4,2017-10-05,2017-10-06,2017-10-08,2,6,1714563448.0212574,SQL-Server
1172,1339,4,2017-10-07,2017-10-10,2017-10-09,2,7,1714563448.0212574,SQL-Server
1173,548,4,2017-10-08,2017-10-10,2017-10-09,2,7,1714563448.0212574,SQL-Server
1174,1109,4,2017-10-08,2017-10-10,2017-10-11,2,6,1714563448.0212574,SQL-Server
1175,292,4,2017-10-09,2017-10-11,2017-10-12,2,6,1714563448.0212574,SQL-Server
1176,1111,4,2017-10-10,2017-10-13,2017-10-11,3,9,1714563448.0212574,SQL-Server
1178,771,4,2017-10-12,2017-10-15,2017-10-13,2,6,1714563448.0212574,SQL-Server
1179,1150,4,2017-10-12,2017-10-15,2017-10-15,3,9,1714563448.0212574,SQL-Server
1180,1065,4,2017-10-13,2017-10-16,2017-10-16,1,3,1714563448.0212574,SQL-Server
1181,1022,4,2017-10-13,2017-10-16,2017-10-15,2,7,1714563448.0212574,SQL-Server
1182,1422,4,2017-10-13,2017-10-14,2017-10-16,2,7,1714563448.0212574,SQL-Server
1183,216,4,2017-10-14,2017-10-17,2017-10-17,2,6,1714563448.0212574,SQL-Server
1184,369,4,2017-10-14,2017-10-15,2017-10-16,2,6,1714563448.0212574,SQL-Server
1185,960,4,2017-10-14,2017-10-16,2017-10-17,2,6,1714563448.0212574,SQL-Server
1186,1120,4,2017-10-14,2017-10-16,2017-10-15,2,6,1714563448.0212574,SQL-Server
1187,486,4,2017-10-15,2017-10-18,2017-10-16,2,6,1714563448.0212574,SQL-Server
1188,647,4,2017-10-15,2017-10-18,2017-10-17,2,7,1714563448.0212574,SQL-Server
1189,1090,4,2017-10-15,2017-10-17,2017-10-18,2,6,1714563448.0212574,SQL-Server
1190,34,4,2017-10-16,2017-10-19,2017-10-17,2,6,1714563448.0212574,SQL-Server
1191,186,4,2017-10-17,2017-10-18,2017-10-18,2,6,1714563448.0212574,SQL-Server
1192,1114,4,2017-10-17,2017-10-19,2017-10-18,2,6,1714563448.0212574,SQL-Server
1193,1412,4,2017-10-17,2017-10-19,2017-10-19,2,7,1714563448.0212574,SQL-Server
1194,192,4,2017-10-19,2017-10-22,2017-10-22,1,2,1714563448.0212574,SQL-Server
1195,229,4,2017-10-19,2017-10-21,2017-10-21,2,7,1714563448.0212574,SQL-Server
1196,508,4,2017-10-19,2017-10-21,2017-10-20,2,6,1714563448.0212574,SQL-Server
1197,269,4,2017-10-21,2017-10-23,2017-10-23,2,6,1714563448.0212574,SQL-Server
1198,1289,4,2017-10-22,2017-10-24,2017-10-24,2,7,1714563448.0212574,SQL-Server
1199,318,4,2017-10-23,2017-10-24,2017-10-26,1,2,1714563448.0212574,SQL-Server
1200,48,4,2017-10-23,2017-10-25,2017-10-26,2,6,1714563448.0212574,SQL-Server
1201,201,4,2017-10-23,2017-10-24,2017-10-24,2,6,1714563448.0212574,SQL-Server
1202,593,4,2017-10-24,2017-10-25,2017-10-25,2,6,1714563448.0212574,SQL-Server
